Metric,Value
design__max_slew_violation__count__corner:max_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,0
design__max_cap_violation__count__corner:max_ff_n40C_1v95,0
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.2528787806286949
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.25324976166286545
timing__hold__ws__corner:max_ff_n40C_1v95,0.1153663308649004
timing__setup__ws__corner:max_ff_n40C_1v95,14.26924752078865
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
timing__setup__tns__corner:max_ff_n40C_1v95,0.0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.115366
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,Infinity
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,33
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,33
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_tt_025C_1v80,1.79993
design_powergrid__drop__average__net:VPWR__corner:nom_tt_025C_1v80,1.8
design_powergrid__drop__worst__net:VPWR__corner:nom_tt_025C_1v80,0.0000662437
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000362182
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.00000253379
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000362182
design_powergrid__voltage__worst,0.0000362182
design_powergrid__voltage__worst__net:VPWR,1.79993
design_powergrid__drop__worst,0.0000662437
design_powergrid__drop__worst__net:VPWR,0.0000662437
design_powergrid__voltage__worst__net:VGND,0.0000362182
design_powergrid__drop__worst__net:VGND,0.0000362182
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.00000261999999999999990261587666517950623301658197306096553802490234375
ir__drop__worst,0.000066199999999999996369050292432945070686400867998600006103515625
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
