Metric,Value
route__wirelength__iter:1,56972
route__drc_errors__iter:2,3
route__wirelength__iter:2,56975
route__drc_errors__iter:3,0
route__wirelength__iter:3,57006
route__drc_errors__iter:4,329
route__wirelength__iter:4,56842
route__drc_errors__iter:5,259
route__wirelength__iter:5,56894
route__drc_errors__iter:6,256
route__wirelength__iter:6,56892
route__drc_errors__iter:7,252
route__wirelength__iter:7,56893
route__drc_errors__iter:8,252
route__wirelength__iter:8,56893
route__drc_errors__iter:9,247
route__wirelength__iter:9,56913
route__drc_errors__iter:10,194
route__wirelength__iter:10,56928
route__drc_errors__iter:11,173
route__wirelength__iter:11,56922
route__drc_errors__iter:12,155
route__wirelength__iter:12,56958
route__drc_errors,0
route__wirelength,57006
route__vias,12023
route__vias__singlecut,12023
route__vias__multicut,0
route__drc_errors__iter:13,69
route__wirelength__iter:13,56976
route__drc_errors__iter:14,32
route__wirelength__iter:14,56963
route__drc_errors__iter:15,32
route__wirelength__iter:15,56963
route__drc_errors__iter:16,0
route__wirelength__iter:16,56964
flow__warnings__count:DRT-0349,10
design__disconnected_pin__count,7
design__critical_disconnected_pin__count,0
route__wirelength__max,311.88
timing__unannotated_net__count__corner:nom_tt_025C_1v80,30
timing__unannotated_net_filtered__count__corner:nom_tt_025C_1v80,0
timing__unannotated_net__count__corner:nom_ss_100C_1v60,30
timing__unannotated_net_filtered__count__corner:nom_ss_100C_1v60,0
timing__unannotated_net__count__corner:nom_ff_n40C_1v95,30
timing__unannotated_net_filtered__count__corner:nom_ff_n40C_1v95,0
design__max_slew_violation__count__corner:min_tt_025C_1v80,0
design__max_fanout_violation__count__corner:min_tt_025C_1v80,12
design__max_cap_violation__count__corner:min_tt_025C_1v80,0
clock__skew__worst_hold__corner:min_tt_025C_1v80,-0.27513184176346056
clock__skew__worst_setup__corner:min_tt_025C_1v80,0.2714280821374103
timing__hold__ws__corner:min_tt_025C_1v80,0.33177012076673335
timing__setup__ws__corner:min_tt_025C_1v80,10.116750390437693
timing__hold__tns__corner:min_tt_025C_1v80,0.0
timing__setup__tns__corner:min_tt_025C_1v80,0.0
timing__hold__wns__corner:min_tt_025C_1v80,0
timing__setup__wns__corner:min_tt_025C_1v80,0.0
timing__hold_vio__count__corner:min_tt_025C_1v80,0
timing__hold_r2r__ws__corner:min_tt_025C_1v80,0.331770
timing__hold_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__setup_vio__count__corner:min_tt_025C_1v80,0
timing__setup_r2r__ws__corner:min_tt_025C_1v80,15.312819
