Metric,Value
route__drc_errors__iter:2,159
route__wirelength__iter:2,272127
route__drc_errors__iter:3,70
route__wirelength__iter:3,272124
route__drc_errors__iter:4,33
route__wirelength__iter:4,272139
route__drc_errors__iter:5,5
route__wirelength__iter:5,272147
route__drc_errors__iter:6,0
route__wirelength__iter:6,272141
route__drc_errors,0
route__wirelength,272141
route__vias,50226
route__vias__singlecut,50226
route__vias__multicut,0
flow__warnings__count:DRT-0349,10
design__disconnected_pin__count,1
design__critical_disconnected_pin__count,0
route__wirelength__max,703.53
timing__unannotated_net__count__corner:nom_tt_025C_1v80,53
timing__unannotated_net_filtered__count__corner:nom_tt_025C_1v80,0
timing__unannotated_net__count__corner:nom_ss_100C_1v60,53
timing__unannotated_net_filtered__count__corner:nom_ss_100C_1v60,0
timing__unannotated_net__count__corner:nom_ff_n40C_1v95,53
timing__unannotated_net_filtered__count__corner:nom_ff_n40C_1v95,0
design__max_slew_violation__count__corner:min_tt_025C_1v80,522
design__max_fanout_violation__count__corner:min_tt_025C_1v80,61
design__max_cap_violation__count__corner:min_tt_025C_1v80,0
clock__skew__worst_hold__corner:min_tt_025C_1v80,-0.3132469094998345
clock__skew__worst_setup__corner:min_tt_025C_1v80,0.312857776318698
timing__hold__ws__corner:min_tt_025C_1v80,0.30455661077322704
timing__setup__ws__corner:min_tt_025C_1v80,7.748527372382913
timing__hold__tns__corner:min_tt_025C_1v80,0.0
timing__setup__tns__corner:min_tt_025C_1v80,0.0
timing__hold__wns__corner:min_tt_025C_1v80,0
timing__setup__wns__corner:min_tt_025C_1v80,0.0
timing__hold_vio__count__corner:min_tt_025C_1v80,0
timing__hold_r2r__ws__corner:min_tt_025C_1v80,0.304557
timing__hold_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__setup_vio__count__corner:min_tt_025C_1v80,0
timing__setup_r2r__ws__corner:min_tt_025C_1v80,7.748528
timing__setup_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__unannotated_net__count__corner:min_tt_025C_1v80,53
timing__unannotated_net_filtered__count__corner:min_tt_025C_1v80,0
design__max_slew_violation__count__corner:min_ss_100C_1v60,2011
design__max_fanout_violation__count__corner:min_ss_100C_1v60,61
design__max_cap_violation__count__corner:min_ss_100C_1v60,23
clock__skew__worst_hold__corner:min_ss_100C_1v60,-0.3516514678980669
clock__skew__worst_setup__corner:min_ss_100C_1v60,0.35128664860185727
timing__hold__ws__corner:min_ss_100C_1v60,0.8237641912874357
timing__setup__ws__corner:min_ss_100C_1v60,-3.1015422219493542
timing__hold__tns__corner:min_ss_100C_1v60,0.0
timing__setup__tns__corner:min_ss_100C_1v60,-193.55956318939994
timing__hold__wns__corner:min_ss_100C_1v60,0
