Metric,Value
route__wirelength__iter:1,1315320
route__drc_errors__iter:2,55
route__wirelength__iter:2,1315288
route__drc_errors__iter:3,9
route__wirelength__iter:3,1315270
route__drc_errors__iter:4,8
route__wirelength__iter:4,1315270
route__drc_errors__iter:5,8
route__wirelength__iter:5,1315270
route__drc_errors__iter:6,0
route__wirelength__iter:6,1315290
route__drc_errors__iter:7,8
route__wirelength__iter:7,1314284
route__drc_errors__iter:8,0
route__wirelength__iter:8,1314303
route__drc_errors,0
route__wirelength,1315290
route__vias,227722
route__vias__singlecut,227722
route__vias__multicut,0
flow__warnings__count:DRT-0349,10
flow__warnings__count:GRT-0243,1
design__disconnected_pin__count,7
design__critical_disconnected_pin__count,0
route__wirelength__max,904.23
timing__unannotated_net__count__corner:nom_tt_025C_1v80,159
timing__unannotated_net_filtered__count__corner:nom_tt_025C_1v80,0
timing__unannotated_net__count__corner:nom_ss_100C_1v60,159
timing__unannotated_net_filtered__count__corner:nom_ss_100C_1v60,0
timing__unannotated_net__count__corner:nom_ff_n40C_1v95,159
timing__unannotated_net_filtered__count__corner:nom_ff_n40C_1v95,0
design__max_slew_violation__count__corner:min_tt_025C_1v80,2347
design__max_fanout_violation__count__corner:min_tt_025C_1v80,261
design__max_cap_violation__count__corner:min_tt_025C_1v80,1
clock__skew__worst_hold__corner:min_tt_025C_1v80,-0.4254002548406003
clock__skew__worst_setup__corner:min_tt_025C_1v80,0.3093877186459409
timing__hold__ws__corner:min_tt_025C_1v80,0.30138015158763565
timing__setup__ws__corner:min_tt_025C_1v80,4.90461551920858
timing__hold__tns__corner:min_tt_025C_1v80,0.0
timing__setup__tns__corner:min_tt_025C_1v80,0.0
timing__hold__wns__corner:min_tt_025C_1v80,0
timing__setup__wns__corner:min_tt_025C_1v80,0.0
timing__hold_vio__count__corner:min_tt_025C_1v80,0
timing__hold_r2r__ws__corner:min_tt_025C_1v80,0.301380
timing__hold_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__setup_vio__count__corner:min_tt_025C_1v80,0
timing__setup_r2r__ws__corner:min_tt_025C_1v80,7.748482
timing__setup_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__unannotated_net__count__corner:min_tt_025C_1v80,159
timing__unannotated_net_filtered__count__corner:min_tt_025C_1v80,0
design__max_slew_violation__count__corner:min_ss_100C_1v60,10648
design__max_fanout_violation__count__corner:min_ss_100C_1v60,261
design__max_cap_violation__count__corner:min_ss_100C_1v60,120
clock__skew__worst_hold__corner:min_ss_100C_1v60,-0.5233433834425109
clock__skew__worst_setup__corner:min_ss_100C_1v60,0.3448585681297815
timing__hold__ws__corner:min_ss_100C_1v60,0.8113427936920234
timing__setup__ws__corner:min_ss_100C_1v60,-3.1782986031506577
timing__hold__tns__corner:min_ss_100C_1v60,0.0
timing__setup__tns__corner:min_ss_100C_1v60,-145.2368577623299
timing__hold__wns__corner:min_ss_100C_1v60,0
timing__setup__wns__corner:min_ss_100C_1v60,-3.1782986031506577
timing__hold_vio__count__corner:min_ss_100C_1v60,0
timing__hold_r2r__ws__corner:min_ss_100C_1v60,0.811343
timing__hold_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__setup_vio__count__corner:min_ss_100C_1v60,103
timing__setup_r2r__ws__corner:min_ss_100C_1v60,-3.178299
timing__setup_r2r_vio__count__corner:min_ss_100C_1v60,102
timing__unannotated_net__count__corner:min_ss_100C_1v60,159
timing__unannotated_net_filtered__count__corner:min_ss_100C_1v60,0
design__max_slew_violation__count__corner:min_ff_n40C_1v95,992
design__max_fanout_violation__count__corner:min_ff_n40C_1v95,261
design__max_cap_violation__count__corner:min_ff_n40C_1v95,0
clock__skew__worst_hold__corner:min_ff_n40C_1v95,-0.3641606841372107
clock__skew__worst_setup__corner:min_ff_n40C_1v95,0.292773674701758
timing__hold__ws__corner:min_ff_n40C_1v95,0.09637912962731256
timing__setup__ws__corner:min_ff_n40C_1v95,5.179575137620475
timing__hold__tns__corner:min_ff_n40C_1v95,0.0
timing__setup__tns__corner:min_ff_n40C_1v95,0.0
timing__hold__wns__corner:min_ff_n40C_1v95,0
timing__setup__wns__corner:min_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:min_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:min_ff_n40C_1v95,0.096379
timing__hold_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:min_ff_n40C_1v95,9.003099
timing__setup_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__unannotated_net__count__corner:min_ff_n40C_1v95,159
timing__unannotated_net_filtered__count__corner:min_ff_n40C_1v95,0
design__max_slew_violation__count__corner:max_tt_025C_1v80,3969
design__max_fanout_violation__count__corner:max_tt_025C_1v80,261
design__max_cap_violation__count__corner:max_tt_025C_1v80,27
clock__skew__worst_hold__corner:max_tt_025C_1v80,-0.4756274397845546
clock__skew__worst_setup__corner:max_tt_025C_1v80,0.316114227075476
timing__hold__ws__corner:max_tt_025C_1v80,0.29494385546494534
timing__setup__ws__corner:max_tt_025C_1v80,4.8484737597115375
timing__hold__tns__corner:max_tt_025C_1v80,0.0
timing__setup__tns__corner:max_tt_025C_1v80,0.0
timing__hold__wns__corner:max_tt_025C_1v80,0
timing__setup__wns__corner:max_tt_025C_1v80,0.0
timing__hold_vio__count__corner:max_tt_025C_1v80,0
timing__hold_r2r__ws__corner:max_tt_025C_1v80,0.294944
timing__hold_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__setup_vio__count__corner:max_tt_025C_1v80,0
timing__setup_r2r__ws__corner:max_tt_025C_1v80,6.627832
timing__setup_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__unannotated_net__count__corner:max_tt_025C_1v80,159
timing__unannotated_net_filtered__count__corner:max_tt_025C_1v80,0
design__max_slew_violation__count__corner:max_ss_100C_1v60,13846
design__max_fanout_violation__count__corner:max_ss_100C_1v60,261
design__max_cap_violation__count__corner:max_ss_100C_1v60,180
clock__skew__worst_hold__corner:max_ss_100C_1v60,-0.5963438800452838
clock__skew__worst_setup__corner:max_ss_100C_1v60,0.3568667407037415
timing__hold__ws__corner:max_ss_100C_1v60,0.8239922311031431
timing__setup__ws__corner:max_ss_100C_1v60,-5.159908202316836
timing__hold__tns__corner:max_ss_100C_1v60,0.0
timing__setup__tns__corner:max_ss_100C_1v60,-359.96769606178344
timing__hold__wns__corner:max_ss_100C_1v60,0
timing__setup__wns__corner:max_ss_100C_1v60,-5.159908202316836
timing__hold_vio__count__corner:max_ss_100C_1v60,0
timing__hold_r2r__ws__corner:max_ss_100C_1v60,0.823992
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
timing__setup_vio__count__corner:max_ss_100C_1v60,159
timing__setup_r2r__ws__corner:max_ss_100C_1v60,-5.159908
timing__setup_r2r_vio__count__corner:max_ss_100C_1v60,158
timing__unannotated_net__count__corner:max_ss_100C_1v60,159
timing__unannotated_net_filtered__count__corner:max_ss_100C_1v60,0
design__max_slew_violation__count__corner:max_ff_n40C_1v95,1560
design__max_fanout_violation__count__corner:max_ff_n40C_1v95,261
design__max_cap_violation__count__corner:max_ff_n40C_1v95,0
clock__skew__worst_hold__corner:max_ff_n40C_1v95,-0.38868917518087476
clock__skew__worst_setup__corner:max_ff_n40C_1v95,0.2967625951197481
timing__hold__ws__corner:max_ff_n40C_1v95,0.09214074208863376
timing__setup__ws__corner:max_ff_n40C_1v95,5.146369698282451
timing__hold__tns__corner:max_ff_n40C_1v95,0.0
timing__setup__tns__corner:max_ff_n40C_1v95,0.0
timing__hold__wns__corner:max_ff_n40C_1v95,0
timing__setup__wns__corner:max_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:max_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:max_ff_n40C_1v95,0.092141
timing__hold_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_vio__count__corner:max_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:max_ff_n40C_1v95,9.008677
timing__setup_r2r_vio__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count__corner:max_ff_n40C_1v95,159
timing__unannotated_net_filtered__count__corner:max_ff_n40C_1v95,0
timing__unannotated_net__count,159
timing__unannotated_net_filtered__count,0
design_powergrid__voltage__worst__net:VPWR__corner:nom_tt_025C_1v80,1.79991
design_powergrid__drop__average__net:VPWR__corner:nom_tt_025C_1v80,1.79999
design_powergrid__drop__worst__net:VPWR__corner:nom_tt_025C_1v80,0.0000936011
design_powergrid__voltage__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000842866
design_powergrid__drop__average__net:VGND__corner:nom_tt_025C_1v80,0.0000100811
design_powergrid__drop__worst__net:VGND__corner:nom_tt_025C_1v80,0.0000842866
design_powergrid__voltage__worst,0.0000842866
design_powergrid__voltage__worst__net:VPWR,1.79991
design_powergrid__drop__worst,0.0000936011
design_powergrid__drop__worst__net:VPWR,0.0000936011
design_powergrid__voltage__worst__net:VGND,0.0000842866
design_powergrid__drop__worst__net:VGND,0.0000842866
ir__voltage__worst,1.8000000000000000444089209850062616169452667236328125
ir__drop__avg,0.0000102999999999999996397846702134160068453638814389705657958984375
ir__drop__worst,0.000093599999999999998305522108665854830178432166576385498046875
magic__drc_error__count,0
magic__illegal_overlap__count,0
design__lvs_device_difference__count,0
design__lvs_net_difference__count,0
design__lvs_property_fail__count,0
design__lvs_error__count,0
design__lvs_unmatched_device__count,0
design__lvs_unmatched_net__count,0
design__lvs_unmatched_pin__count,0
