Metric,Value
route__drc_errors__iter:18,36
route__wirelength__iter:18,39187
route__drc_errors__iter:19,15
route__wirelength__iter:19,39204
route__drc_errors__iter:20,8
route__wirelength__iter:20,39202
route__drc_errors__iter:21,6
route__wirelength__iter:21,39202
route__drc_errors__iter:22,6
route__wirelength__iter:22,39202
route__drc_errors__iter:23,6
route__wirelength__iter:23,39202
route__drc_errors__iter:24,6
route__wirelength__iter:24,39202
route__drc_errors__iter:25,5
route__wirelength__iter:25,39221
route__drc_errors__iter:26,5
route__wirelength__iter:26,39221
route__drc_errors__iter:27,1
route__wirelength__iter:27,39285
route__drc_errors__iter:28,1
route__wirelength__iter:28,39285
route__drc_errors__iter:29,1
route__wirelength__iter:29,39285
route__drc_errors__iter:30,0
route__wirelength__iter:30,39301
route__drc_errors,0
route__wirelength,39301
route__vias,11123
route__vias__singlecut,11123
route__vias__multicut,0
design__disconnected_pin__count,13
design__critical_disconnected_pin__count,0
route__wirelength__max,269.61
timing__unannotated_net__count__corner:nom_tt_025C_1v80,35
timing__unannotated_net_filtered__count__corner:nom_tt_025C_1v80,0
timing__unannotated_net__count__corner:nom_ss_100C_1v60,35
timing__unannotated_net_filtered__count__corner:nom_ss_100C_1v60,0
timing__unannotated_net__count__corner:nom_ff_n40C_1v95,35
timing__unannotated_net_filtered__count__corner:nom_ff_n40C_1v95,0
design__max_slew_violation__count__corner:min_tt_025C_1v80,0
design__max_fanout_violation__count__corner:min_tt_025C_1v80,2
design__max_cap_violation__count__corner:min_tt_025C_1v80,0
clock__skew__worst_hold__corner:min_tt_025C_1v80,-0.2551760541762206
clock__skew__worst_setup__corner:min_tt_025C_1v80,0.25463834539461155
timing__hold__ws__corner:min_tt_025C_1v80,0.3244796190247379
timing__setup__ws__corner:min_tt_025C_1v80,8.90920429314374
timing__hold__tns__corner:min_tt_025C_1v80,0.0
timing__setup__tns__corner:min_tt_025C_1v80,0.0
timing__hold__wns__corner:min_tt_025C_1v80,0
timing__setup__wns__corner:min_tt_025C_1v80,0.0
timing__hold_vio__count__corner:min_tt_025C_1v80,0
timing__hold_r2r__ws__corner:min_tt_025C_1v80,0.324480
timing__hold_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__setup_vio__count__corner:min_tt_025C_1v80,0
timing__setup_r2r__ws__corner:min_tt_025C_1v80,16.193346
timing__setup_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__unannotated_net__count__corner:min_tt_025C_1v80,35
timing__unannotated_net_filtered__count__corner:min_tt_025C_1v80,0
design__max_slew_violation__count__corner:min_ss_100C_1v60,68
design__max_fanout_violation__count__corner:min_ss_100C_1v60,2
design__max_cap_violation__count__corner:min_ss_100C_1v60,0
clock__skew__worst_hold__corner:min_ss_100C_1v60,-0.2584607878653508
clock__skew__worst_setup__corner:min_ss_100C_1v60,0.25795585841947094
timing__hold__ws__corner:min_ss_100C_1v60,0.8888732224079872
timing__setup__ws__corner:min_ss_100C_1v60,1.7934489956311612
timing__hold__tns__corner:min_ss_100C_1v60,0.0
timing__setup__tns__corner:min_ss_100C_1v60,0.0
timing__hold__wns__corner:min_ss_100C_1v60,0
timing__setup__wns__corner:min_ss_100C_1v60,0.0
timing__hold_vio__count__corner:min_ss_100C_1v60,0
timing__hold_r2r__ws__corner:min_ss_100C_1v60,0.888873
timing__hold_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__setup_vio__count__corner:min_ss_100C_1v60,0
timing__setup_r2r__ws__corner:min_ss_100C_1v60,12.543379
timing__setup_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__unannotated_net__count__corner:min_ss_100C_1v60,35
timing__unannotated_net_filtered__count__corner:min_ss_100C_1v60,0
design__max_slew_violation__count__corner:min_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:min_ff_n40C_1v95,2
design__max_cap_violation__count__corner:min_ff_n40C_1v95,0
clock__skew__worst_hold__corner:min_ff_n40C_1v95,-0.25464578388908693
clock__skew__worst_setup__corner:min_ff_n40C_1v95,0.2540857873796282
timing__hold__ws__corner:min_ff_n40C_1v95,0.11016615709278767
timing__setup__ws__corner:min_ff_n40C_1v95,11.049543814897396
timing__hold__tns__corner:min_ff_n40C_1v95,0.0
timing__setup__tns__corner:min_ff_n40C_1v95,0.0
timing__hold__wns__corner:min_ff_n40C_1v95,0
timing__setup__wns__corner:min_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:min_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:min_ff_n40C_1v95,0.110166
timing__hold_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:min_ff_n40C_1v95,17.516092
timing__setup_r2r_vio__count__corner:min_ff_n40C_1v95,0
