Metric,Value
route__wirelength__iter:2,53654
route__drc_errors__iter:3,0
route__wirelength__iter:3,53615
route__drc_errors__iter:4,357
route__wirelength__iter:4,53559
route__drc_errors__iter:5,102
route__wirelength__iter:5,53557
route__drc_errors__iter:6,57
route__wirelength__iter:6,53577
route__drc_errors__iter:7,57
route__wirelength__iter:7,53577
route__drc_errors__iter:8,2
route__wirelength__iter:8,53576
route__drc_errors__iter:9,2
route__wirelength__iter:9,53575
route__drc_errors__iter:10,2
route__wirelength__iter:10,53575
route__drc_errors__iter:11,2
route__wirelength__iter:11,53589
route__drc_errors__iter:15,1
route__wirelength__iter:15,53589
route__drc_errors__iter:16,1
route__wirelength__iter:16,53589
route__drc_errors__iter:17,1
route__wirelength__iter:17,53589
route__drc_errors__iter:18,1
route__wirelength__iter:18,53589
route__drc_errors__iter:19,0
route__wirelength__iter:19,53600
route__drc_errors,0
route__wirelength,53615
route__vias,12133
route__vias__singlecut,12133
route__vias__multicut,0
flow__warnings__count:DRT-0349,10
design__disconnected_pin__count,2
design__critical_disconnected_pin__count,0
route__wirelength__max,268.22
timing__unannotated_net__count__corner:nom_tt_025C_1v80,12
timing__unannotated_net_filtered__count__corner:nom_tt_025C_1v80,0
timing__unannotated_net__count__corner:nom_ss_100C_1v60,12
timing__unannotated_net_filtered__count__corner:nom_ss_100C_1v60,0
timing__unannotated_net__count__corner:nom_ff_n40C_1v95,12
timing__unannotated_net_filtered__count__corner:nom_ff_n40C_1v95,0
design__max_slew_violation__count__corner:min_tt_025C_1v80,11
design__max_fanout_violation__count__corner:min_tt_025C_1v80,0
design__max_cap_violation__count__corner:min_tt_025C_1v80,0
clock__skew__worst_hold__corner:min_tt_025C_1v80,-0.26856115313983847
clock__skew__worst_setup__corner:min_tt_025C_1v80,0.26536654180728103
timing__hold__ws__corner:min_tt_025C_1v80,0.3399430833048099
timing__setup__ws__corner:min_tt_025C_1v80,6.502226496827705
timing__hold__tns__corner:min_tt_025C_1v80,0.0
timing__setup__tns__corner:min_tt_025C_1v80,0.0
timing__hold__wns__corner:min_tt_025C_1v80,0
timing__setup__wns__corner:min_tt_025C_1v80,0.0
timing__hold_vio__count__corner:min_tt_025C_1v80,0
timing__hold_r2r__ws__corner:min_tt_025C_1v80,0.339943
timing__hold_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__setup_vio__count__corner:min_tt_025C_1v80,0
timing__setup_r2r__ws__corner:min_tt_025C_1v80,6.502226
timing__setup_r2r_vio__count__corner:min_tt_025C_1v80,0
timing__unannotated_net__count__corner:min_tt_025C_1v80,12
timing__unannotated_net_filtered__count__corner:min_tt_025C_1v80,0
design__max_slew_violation__count__corner:min_ss_100C_1v60,165
design__max_fanout_violation__count__corner:min_ss_100C_1v60,0
design__max_cap_violation__count__corner:min_ss_100C_1v60,0
clock__skew__worst_hold__corner:min_ss_100C_1v60,-0.2812115342405558
clock__skew__worst_setup__corner:min_ss_100C_1v60,0.2761478068820285
timing__hold__ws__corner:min_ss_100C_1v60,0.9260071860297524
timing__setup__ws__corner:min_ss_100C_1v60,-5.718002233546744
timing__hold__tns__corner:min_ss_100C_1v60,0.0
timing__setup__tns__corner:min_ss_100C_1v60,-201.62780460385076
timing__hold__wns__corner:min_ss_100C_1v60,0
timing__setup__wns__corner:min_ss_100C_1v60,-5.718002233546744
timing__hold_vio__count__corner:min_ss_100C_1v60,0
timing__hold_r2r__ws__corner:min_ss_100C_1v60,0.926007
timing__hold_r2r_vio__count__corner:min_ss_100C_1v60,0
timing__setup_vio__count__corner:min_ss_100C_1v60,40
timing__setup_r2r__ws__corner:min_ss_100C_1v60,-5.718002
timing__setup_r2r_vio__count__corner:min_ss_100C_1v60,40
timing__unannotated_net__count__corner:min_ss_100C_1v60,12
timing__unannotated_net_filtered__count__corner:min_ss_100C_1v60,0
design__max_slew_violation__count__corner:min_ff_n40C_1v95,0
design__max_fanout_violation__count__corner:min_ff_n40C_1v95,0
design__max_cap_violation__count__corner:min_ff_n40C_1v95,0
clock__skew__worst_hold__corner:min_ff_n40C_1v95,-0.26457106698763955
clock__skew__worst_setup__corner:min_ff_n40C_1v95,0.26187752707584233
timing__hold__ws__corner:min_ff_n40C_1v95,0.12169549046268435
timing__setup__ws__corner:min_ff_n40C_1v95,11.363745821536751
timing__hold__tns__corner:min_ff_n40C_1v95,0.0
timing__setup__tns__corner:min_ff_n40C_1v95,0.0
timing__hold__wns__corner:min_ff_n40C_1v95,0
timing__setup__wns__corner:min_ff_n40C_1v95,0.0
timing__hold_vio__count__corner:min_ff_n40C_1v95,0
timing__hold_r2r__ws__corner:min_ff_n40C_1v95,0.121695
timing__hold_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_vio__count__corner:min_ff_n40C_1v95,0
timing__setup_r2r__ws__corner:min_ff_n40C_1v95,11.401954
timing__setup_r2r_vio__count__corner:min_ff_n40C_1v95,0
timing__unannotated_net__count__corner:min_ff_n40C_1v95,12
timing__unannotated_net_filtered__count__corner:min_ff_n40C_1v95,0
design__max_slew_violation__count__corner:max_tt_025C_1v80,11
design__max_fanout_violation__count__corner:max_tt_025C_1v80,0
design__max_cap_violation__count__corner:max_tt_025C_1v80,0
clock__skew__worst_hold__corner:max_tt_025C_1v80,-0.27404015943247173
clock__skew__worst_setup__corner:max_tt_025C_1v80,0.2698839839110916
timing__hold__ws__corner:max_tt_025C_1v80,0.3502970790364463
timing__setup__ws__corner:max_tt_025C_1v80,6.098315802726241
timing__hold__tns__corner:max_tt_025C_1v80,0.0
timing__setup__tns__corner:max_tt_025C_1v80,0.0
timing__hold__wns__corner:max_tt_025C_1v80,0
timing__setup__wns__corner:max_tt_025C_1v80,0.0
timing__hold_vio__count__corner:max_tt_025C_1v80,0
timing__hold_r2r__ws__corner:max_tt_025C_1v80,0.350297
timing__hold_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__setup_vio__count__corner:max_tt_025C_1v80,0
timing__setup_r2r__ws__corner:max_tt_025C_1v80,6.098316
timing__setup_r2r_vio__count__corner:max_tt_025C_1v80,0
timing__unannotated_net__count__corner:max_tt_025C_1v80,12
timing__unannotated_net_filtered__count__corner:max_tt_025C_1v80,0
design__max_slew_violation__count__corner:max_ss_100C_1v60,221
design__max_fanout_violation__count__corner:max_ss_100C_1v60,0
design__max_cap_violation__count__corner:max_ss_100C_1v60,1
clock__skew__worst_hold__corner:max_ss_100C_1v60,-0.2882462961015961
clock__skew__worst_setup__corner:max_ss_100C_1v60,0.28166722529390104
timing__hold__ws__corner:max_ss_100C_1v60,0.9442913385171128
timing__setup__ws__corner:max_ss_100C_1v60,-6.465610452261575
timing__hold__tns__corner:max_ss_100C_1v60,0.0
timing__setup__tns__corner:max_ss_100C_1v60,-228.97352573202835
timing__hold__wns__corner:max_ss_100C_1v60,0
timing__setup__wns__corner:max_ss_100C_1v60,-6.465610452261575
timing__hold_vio__count__corner:max_ss_100C_1v60,0
timing__hold_r2r__ws__corner:max_ss_100C_1v60,0.944291
timing__hold_r2r_vio__count__corner:max_ss_100C_1v60,0
